Name,Year,Salaries,Rank
Sasha Vujacic,2019,,1183
Beno Udrih,2019,,1184
David Harrison,2019,,1185
Didier Ilunga-Mbenga,2019,,1186
Anderson Varejao,2019,,1187
Eddie Gill,2019,,1188
Matt Barnes,2019,,1189
Tommy Smith,2019,,1190
Ronald Dupree,2019,,1191
Quinton Ross,2019,,1192
Josh Davis,2019,,1193
Peter John Ramos,2019,,1194
Lionel Chalmers,2019,,1195
Donta Smith,2019,,1196
Royal Ivey,2019,,1197
Justin Reed,2019,,1198
Bernard Robinson,2019,,1199
Chris Duhon,2019,,1200
Jared Reiner,2019,,1201
Arthur Johnson,2019,,1202
Horace Jenkins,2019,,1203
Luis Flores,2019,,1204
Andre Barrett,2019,,1205
John Edwards,2019,,1206
Andre Emmett,2019,,1207
Antonio Burks,2019,,1208
Trevor Ariza,2019,15000000.0,79
Damien Wilkins,2019,,1209
Mario Kasun,2019,,1210
Jackson Vroman,2019,,1211
Erik Daniels,2019,,1212
Romain Sato,2019,,1213
Matt Bonner,2019,,1214
Pape Sow,2019,,1215
Matt Freije,2019,,1216
Corsley Edwards,2019,,1217
Tony Bobbitt,2019,,1218
Yuta Tabuse,2019,,1219
Awvee Storey,2019,,1220
Geno Carlisle,2019,,1221
Andrew Bogut,2019,,1222
Sarunas Jasikevicius,2019,,1223
Marvin Williams,2019,14087500.0,87
Deron Williams,2019,5474787.0,197
Chris Paul,2019,35654150.0,3
Raymond Felton,2019,2393887.0,306
Martell Webster,2019,,1224
Arvydas Macijauskas,2019,,1225
Charlie Villanueva,2019,,1226
Fabricio Oberto,2019,,1227
Jose Calderon,2019,2393887.0,306
Channing Frye,2019,2393887.0,306
Ike Diogu,2019,,1228
Andrew Bynum,2019,,1229
Yaroslav Korolev,2019,,1230
Sean May,2019,,1231
Rashad McCants,2019,,1232
Antoine Wright,2019,,1233
Joey Graham,2019,,1234
Danny Granger,2019,,1235
Gerald Green,2019,1512601.0,399
Hakim Warrick,2019,,1236
Julius Hodge,2019,,1237
Nate Robinson,2019,,1238
Jarrett Jack,2019,,1239
Sergey Monya,2019,,1240
Francisco Garcia,2019,,1241
Luther Head,2019,,1242
Johan Petro,2019,,1243
Jason Maxiell,2019,,1244
Linas Kleiza,2019,,1245
Wayne Simien,2019,,1246
David Lee,2019,,1247
Salim Stoudamire,2019,,1248
Ha Seung-Jin,2019,,1249
James Singleton,2019,,1250
Daniel Ewing,2019,,1251
Louis Williams,2019,8000000.0,160
Monta Ellis,2019,2245400.0,317
Ryan Gomes,2019,,1252
Chris Taft,2019,,1253
Esteban Batista,2019,,1254
Orien Greene,2019,,1255
Alan Anderson,2019,,1256
Kevin Burleson,2019,,1257
Eddie Basden,2019,,1258
Martynas Andriuskevicius,2019,,1259
Josh Powell,2019,,1260
Rawle Marshall,2019,,1261
Alex Acker,2019,,1262
Amir Johnson,2019,2393887.0,306
Boniface N'Dong,2019,,1263
Von Wafer,2019,,1264
Devin Green,2019,,1265
Anthony Roberson,2019,,1266
Lawrence Roberts,2019,,1267
Earl Barron,2019,,1268
Ersan Ilyasova,2019,7000000.0,176
Bracey Wright,2019,,1269
Dwayne Jones,2019,,1270
Brandon Bass,2019,,1271
Jackie Butler,2019,,1272
Travis Diener,2019,,1273
Shavlik Randolph,2019,,1274
Dijon Thompson,2019,,1275
Ronnie Price,2019,,1276
CJ Miles,2019,8333333.0,156
Robert Whaley,2019,,1277
Andre Owens,2019,,1278
Andray Blatche,2019,,1279
Donell Taylor,2019,,1280
Gerald Fitch,2019,,1281
John Thomas,2019,,1282
Aaron Miles,2019,,1283
Sean Banks,2019,,1284
James Thomas,2019,,1285
Sharrod Ford,2019,,1286
Deng Gai,2019,,1287
Randy Holcomb,2019,,1288
Stephen Graham,2019,,1289
Matt Walsh,2019,,1290
John Lucas,2019,,1291
Alex Scales,2019,,1292
Melvin Sanders,2019,,1293
Andrea Bargnani,2019,,1294
Anthony Parker,2019,,1295
LaMarcus Aldridge,2019,22347015.0,39
Jorge Garbajosa,2019,,1296
Adam Morrison,2019,,1297
Tyrus Thomas,2019,,1298
Shelden Williams,2019,,1299
Brandon Roy,2019,,1300
Randy Foye,2019,,1301
Rudy Gay,2019,10087200.0,133
Patrick O'Bryant,2019,,1302
Saer Sene,2019,,1303
JJ Redick,2019,12250000.0,111
Walter Herrmann,2019,,1304
Vassilis Spanoulis,2019,,1305
Hilton Armstrong,2019,,1306
Thabo Sefolosha,2019,5250000.0,208
Ronnie Brewer,2019,,1307
Cedric Simmons,2019,,1308
Rodney Carney,2019,,1309
Shawne Williams,2019,,1310
Quincy Douby,2019,,1311
Renaldo Balkman,2019,,1312
Rajon Rondo,2019,9000000.0,144
Marcus Williams,2019,,1313
Josh Boone,2019,,1314
Kyle Lowry,2019,31000000.0,7
Shannon Brown,2019,,1315
Jordan Farmar,2019,,1316
Sergio Rodriguez,2019,,1317
Maurice Ager,2019,,1318
Mardy Collins,2019,,1319
James White,2019,,1320
Mickael Gelabale,2019,,1321
Mile Ilic,2019,,1322
James Lang,2019,,1323
Ime Udoka,2019,,1324
Solomon Jones,2019,,1325
Chuck Hayes,2019,,1326
Ronny Turiaf,2019,,1327
Lynn Greer,2019,,1328
Paul Millsap,2019,29230769.0,12
Steve Novak,2019,,1329
Leon Powe,2019,,1330
Cedric Bozeman,2019,,1331
Allan Ray,2019,,1332
Hassan Adams,2019,,1333
Ryan Hollins,2019,,1334
Daniel Gibson,2019,,1335
Pops Mensah-Bonsu,2019,,1336
Jose Juan Barea,2019,3710850.0,240
Yakhouba Diawara,2019,,1337
Ivan McFarlin,2019,,1338
Will Blalock,2019,,1339
Paul Davis,2019,,1340
Alexander Johnson,2019,,1341
Tarence Kinsey,2019,,1342
Chris Quinn,2019,,1343
Robert Hite,2019,,1344
Damir Markota,2019,,1345
David Noel,2019,,1346
Craig Smith,2019,,1347
Marcus Vinicius,2019,,1348
James Augustine,2019,,1349
Bobby Jones,2019,,1350
PJ Tucker,2019,7959537.0,162
Uros Slokar,2019,,1351
Brian Chase,2019,,1352
Roger Powell,2019,,1353
Kelenna Azubuike,2019,,1354
Desmon Farmer,2019,,1355
Justin Williams,2019,,1356
Andre Brown,2019,,1357
Jeremy Richardson,2019,,1358
Chris McCray,2019,,1359
Andreas Glyniadakis,2019,,1360
Steven Smith,2019,,1361
Mike Gansey,2019,,1362
Mike Hall,2019,,1363
Pat Carroll,2019,,1364
Jimmie Hunter,2019,,1365
Paul Miller,2019,,1366
Jefferson Sobral,2019,,1367
Daniel Horton,2019,,1368
Vincent Grier,2019,,1369
Luke Schenscher,2019,,1370
Kevin Pittsnogle,2019,,1371
Will Conroy,2019,,1372
Renaldo Major,2019,,1373
Greg Oden,2019,,1374
Kevin Durant,2019,30000000.0,11
Al Horford,2019,28928710.0,13
Mike Conley,2019,30521115.0,10
Jeff Green,2019,2393887.0,306
Luis Scola,2019,,1375
Yi Jianlian,2019,,1376
Corey Brewer,2019,,1377
Brandan Wright,2019,,1378
Joakim Noah,2019,18530000.0,57
Spencer Hawes,2019,2007058.0,332
Acie Law,2019,,1379
Thaddeus Young,2019,13764045.0,89
Kosta Perovic,2019,,1380
Julian Wright,2019,,1381
Al Thornton,2019,,1382
Rodney Stuckey,2019,,1383
Nick Young,2019,,1384
Sean Williams,2019,,1385
Marco Belinelli,2019,6153846.0,188
Oleksiy Pecherov,2019,,1386
Javaris Crittenton,2019,,1387
Jason Smith,2019,5450000.0,202
Daequan Cook,2019,,1388
Jared Dudley,2019,9530000.0,140
Wilson Chandler,2019,12800562.0,98
Morris Almond,2019,,1389
Aaron Brooks,2019,,1390
Arron Afflalo,2019,,1391
Ian Mahinmi,2019,16000000.0,73
Alando Tucker,2019,,1392
Randolph Morris,2019,,1393
Billy Thomas,2019,,1394
Kyrylo Fesenko,2019,,1395
Gabe Pruitt,2019,,1396
Juan Carlos Navarro,2019,,1397
Mario West,2019,,1398
Glen Davis,2019,,1399
Jermareo Davidson,2019,,1400
Aaron Gray,2019,,1401
Demetris Nichols,2019,,1402
JamesOn Curry,2019,,1403
Nick Fazekas,2019,,1404
Taurean Green,2019,,1405
Cheikh Samb,2019,,1406
Carl Landry,2019,,1407
Adam Haluska,2019,,1408
Coby Karl,2019,,1409
Joel Anthony,2019,,1410
Ramon Sessions,2019,,1411
Chris Richard,2019,,1412
Marcin Gortat,2019,13565218.0,92
Herbert Hill,2019,,1413
D.J. Strawberry,2019,,1414
Josh McRoberts,2019,,1415
Jamario Moon,2019,,1416
Dominic McGuire,2019,,1417
Keith Langford,2019,,1418
Darius Washington,2019,,1419
Brandon Wallace,2019,,1420
CJ Watson,2019,,1421
Courtney Sims,2019,,1422
Darryl Watkins,2019,,1423
Thomas Gardner,2019,,1424
Guillermo Diaz,2019,,1425
Stephane Lasme,2019,,1426
Derrick Rose,2019,2176260.0,320
Michael Beasley,2019,3500000.0,246
OJ Mayo,2019,,1427
Russell Westbrook,2019,35665000.0,2
Kevin Love,2019,24119025.0,31
Marc Gasol,2019,24119025.0,31
Danilo Gallinari,2019,21587579.0,42
Eric Gordon,2019,13500375.0,94
Joe Alexander,2019,,1428
DJ Augustin,2019,7250000.0,172
Brook Lopez,2019,3382000.0,252
Jerryd Bayless,2019,8575916.0,152
Jason Thompson,2019,893333.0,445
Brandon Rush,2019,,1429
Anthony Randolph,2019,,1430
Goran Dragic,2019,18109175.0,58
Robin Lopez,2019,14357750.0,86
Hamed Haddadi,2019,,1431
Marreese Speights,2019,,1432
Roy Hibbert,2019,,1433
JaVale McGee,2019,2393887.0,306
JJ Hickson,2019,,1434
Alexis Ajinca,2019,5285394.0,207
Roko Ukic,2019,,1435
Ryan Anderson,2019,20421546.0,44
Courtney Lee,2019,12253780.0,110
Kosta Koufos,2019,8739500.0,147
Rudy Fernandez,2019,,1436
Nicolas Batum,2019,24000000.0,35
George Hill,2019,19000000.0,52
Darrell Arthur,2019,7464912.0,167
Donte Greene,2019,,1437
DJ White,2019,,1438
JR Giddens,2019,,1439
Joey Dorsey,2019,,1440
Kyle Weaver,2019,,1441
Luc Mbah a Moute,2019,4320500.0,228
Will Bynum,2019,,1442
Mario Chalmers,2019,,1443
DeAndre Jordan,2019,22897200.0,37
Henry Walker,2019,,1444
Mike Taylor,2019,,1445
Darnell Jackson,2019,,1446
Chris Douglas-Roberts,2019,,1447
Othello Hunter,2019,,1448
Sean Singletary,2019,,1449
Sonny Weems,2019,,1450
Walter Sharpe,2019,,1451
Anthony Morrow,2019,,1452
Sun Yue,2019,,1453
Bobby Brown,2019,,1454
Nathan Jawai,2019,,1455
Rob Kurz,2019,,1456
Malik Hairston,2019,,1457
Jawad Williams,2019,,1458
Anthony Tolliver,2019,5750000.0,195
Cartier Martin,2019,,1459
Trey Johnson,2019,,1460
DeMarcus Nelson,2019,,1461
Steven Hill,2019,,1462
Blake Ahearn,2019,,1463
Richard Hendrix,2019,,1464
Blake Griffin,2019,31873932.0,5
Hasheem Thabeet,2019,,1465
James Harden,2019,30570000.0,8
Tyreke Evans,2019,12400000.0,108
Jonny Flynn,2019,,1466
Stephen Curry,2019,37457154.0,1
Jordan Hill,2019,,1467
David Andersen,2019,,1468
DeMar DeRozan,2019,27739975.0,16
Brandon Jennings,2019,,1469
Terrence Williams,2019,,1470
Gerald Henderson,2019,,1471
Tyler Hansbrough,2019,,1472
Earl Clark,2019,,1473
Austin Daye,2019,,1474
James Johnson,2019,14420700.0,85
Jrue Holiday,2019,26131111.0,18
Ty Lawson,2019,,1475
Jeff Teague,2019,19000000.0,52
Eric Maynor,2019,,1476
Darren Collison,2019,10000000.0,136
Omri Casspi,2019,2176260.0,320
Serge Ibaka,2019,21666667.0,40
BJ Mullens,2019,,1477
Rodrigue Beaubois,2019,,1478
Taj Gibson,2019,14000000.0,88
DeMarre Carroll,2019,15400000.0,77
Wayne Ellington,2019,6270000.0,187
Toney Douglas,2019,,1479
Louis Amundson,2019,,1480
DeJuan Blair,2019,,1481
Sam Young,2019,,1482
Jermaine Taylor,2019,,1483
Jodie Meeks,2019,3454500.0,249
Chris Hunter,2019,,1484
Marcus Thornton,2019,,1485
Marcus Landry,2019,,1486
Derrick Brown,2019,,1487
Danny Green,2019,10000000.0,136
Jonas Jerebko,2019,2165481.0,324
DaJuan Summers,2019,,1488
Chase Budinger,2019,,1489
AJ Price,2019,,1490
Taylor Griffin,2019,,1491
Dante Cunningham,2019,2487000.0,294
Jeff Ayres,2019,,1492
Patrick Mills,2019,11571429.0,118
Jon Brockman,2019,,1493
Wesley Matthews,2019,18622513.0,56
Lester Hudson,2019,,1494
Sundiata Gaines,2019,,1495
Garrett Temple,2019,8000000.0,160
Antonio Anderson,2019,,1496
Mike Harris,2019,,1497
Cedric Jackson,2019,,1498
John Wall,2019,19169800.0,51
Evan Turner,2019,17868853.0,60
Derrick Favors,2019,16900000.0,67
Nikola Pekovic,2019,,1499
Wesley Johnson,2019,6134000.0,189
Timofey Mozgov,2019,16000000.0,73
Tiago Splitter,2019,,1500
DeMarcus Cousins,2019,5337000.0,205
Ekpe Udoh,2019,3360000.0,255
Greg Monroe,2019,2165481.0,324
Al-Farouq Aminu,2019,6957105.0,179
Gordon Hayward,2019,31214295.0,6
Paul George,2019,30560700.0,9
Cole Aldrich,2019,2000000.0,333
Xavier Henry,2019,,1501
Ed Davis,2019,4449000.0,224
Patrick Patterson,2019,5451600.0,201
Larry Sanders,2019,,1502
Omer Asik,2019,11286516.0,120
Luke Babbitt,2019,,1503
Kevin Seraphin,2019,,1504
Eric Bledsoe,2019,15000000.0,79
Avery Bradley,2019,12000000.0,113
James Anderson,2019,,1505
Craig Brackins,2019,,1506
Elliot Williams,2019,,1507
Trevor Booker,2019,,1508
Damion James,2019,,1509
Dominique Jones,2019,,1510
Quincy Pondexter,2019,2165481.0,324
Jordan Crawford,2019,,1511
Greivis Vasquez,2019,,1512
Daniel Orton,2019,,1513
Christian Eyenga,2019,,1514
Lazar Hayward,2019,,1515
Solomon Alabi,2019,,1516
Reggie Williams,2019,,1517
Lance Stephenson,2019,4449000.0,224
Hassan Whiteside,2019,24434262.0,27
Alonzo Gee,2019,,1518
Andy Rautins,2019,,1519
Gary Neal,2019,,1520
Samardo Samuels,2019,,1521
Willie Warren,2019,,1522
Gani Lawal,2019,,1523
Garret Siler,2019,,1524
Pape Sy,2019,,1525
Ben Uzoh,2019,,1526
Sherron Collins,2019,,1527
Semih Erden,2019,,1528
Luke Harangody,2019,,1529
Manny Harris,2019,,1530
Gary Forbes,2019,,1531
Terrico White,2019,,1532
Jeremy Lin,2019,12516746.0,105
Devin Ebanks,2019,,1533
Derrick Caracter,2019,,1534
Ishmael Smith,2019,6000000.0,191
Patrick Beverley,2019,5027028.0,211
Dexter Pittman,2019,,1535
Da'Sean Butler,2019,,1536
Landry Fields,2019,,1537
Armon Johnson,2019,,1538
Pooh Jeter,2019,,1539
Jeremy Evans,2019,,1540
Hamady N'Diaye,2019,,1541
Jeff Adrien,2019,,1542
Zabian Dowdell,2019,,1543
Chris Johnson,2019,,1544
Darington Hobson,2019,,1545
Mustafa Shakur,2019,,1546
Matt Janning,2019,,1547
Larry Owens,2019,,1548
Kyrie Irving,2019,20099189.0,45
Derrick Williams,2019,,1549
Enes Kanter,2019,18622514.0,55
Tristan Thompson,2019,17469565.0,61
Ricky Rubio,2019,14800000.0,81
Jan Vesely,2019,,1550
Bismack Biyombo,2019,17000000.0,65
Brandon Knight,2019,14631250.0,84
Kemba Walker,2019,12000000.0,113
Jimmer Fredette,2019,,1551
Klay Thompson,2019,18988725.0,54
Alec Burks,2019,11536515.0,119
Markieff Morris,2019,8600000.0,151
Marcus Morris,2019,5375000.0,203
Kawhi Leonard,2019,23114066.0,36
Nikola Vucevic,2019,12750000.0,100
Gustavo Ayon,2019,,1552
Iman Shumpert,2019,11011234.0,123
Chris Singleton,2019,,1553
Tobias Harris,2019,14800000.0,81
Nolan Smith,2019,,1554
Kenneth Faried,2019,13764045.0,89
Reggie Jackson,2019,17043478.0,64
MarShon Brooks,2019,1656092.0,362
Jordan Hamilton,2019,,1555
JaJuan Johnson,2019,,1556
Norris Cole,2019,,1557
Cory Joseph,2019,7945000.0,163
Jimmy Butler,2019,19841627.0,47
Jeremy Pargo,2019,,1558
Chandler Parsons,2019,24107258.0,33
Tyler Honeycutt,2019,,1559
Greg Stiemsma,2019,,1560
Jeremy Tyler,2019,,1561
Josh Selby,2019,,1562
Malcolm Lee,2019,,1563
Ryan Reid,2019,,1564
Ivan Johnson,2019,,1565
E'Twaun Moore,2019,8808685.0,146
Jordan Williams,2019,,1566
Cory Higgins,2019,,1567
Julyan Stone,2019,,1568
Vernon Macklin,2019,,1569
Charles Jenkins,2019,,1570
Chris Wright,2019,,1571
Travis Leslie,2019,,1572
Trey Thompkins,2019,,1573
Darius Morris,2019,,1574
Andrew Goudelock,2019,,1575
Terrel Harris,2019,,1576
Jon Leuer,2019,10002681.0,134
Josh Harrellson,2019,,1577
Jerome Jordan,2019,,1578
Justin Harper,2019,,1579
DeAndre Liggins,2019,,1580
Lavoy Allen,2019,,1581
Isaiah Thomas,2019,2029463.0,331
Shelvin Mack,2019,2512601.0,290
Walker Russell,2019,,1582
Lance Thomas,2019,7119650.0,173
Greg Smith,2019,,1583
Mickell Gladness,2019,,1584
Jeff Foote,2019,,1585
Donald Sloan,2019,,1586
Mychel Thompson,2019,,1587
Carldell Johnson,2019,,1588
Malcolm Thomas,2019,,1589
Dennis Horner,2019,,1590
Courtney Fortson,2019,,1591
Anthony Davis,2019,25434263.0,24
Michael Kidd-Gilchrist,2019,13000000.0,95
Bradley Beal,2019,25434262.0,25
Dion Waiters,2019,12705000.0,101
Thomas Robinson,2019,,1592
Jonas Valanciunas,2019,16539326.0,70
Mirza Teletovic,2019,10500000.0,130
Damian Lillard,2019,27977689.0,14
Alexey Shved,2019,,1593
Joel Freeland,2019,,1594
Harrison Barnes,2019,24107258.0,33
Terrence Ross,2019,10500000.0,130
Andre Drummond,2019,25434262.0,25
Austin Rivers,2019,12650000.0,102
Meyers Leonard,2019,10595506.0,127
Jeremy Lamb,2019,7000000.0,176
Kendall Marshall,2019,,1595
John Henson,2019,10577466.0,128
Moe Harkless,2019,10837079.0,124
Royce White,2019,,1596
Tyler Zeller,2019,1933941.0,339
Vyacheslav Kravtsov,2019,,1597
Terrence Jones,2019,,1598
Andrew Nicholson,2019,2844429.0,274
Nando De Colo,2019,,1599
Evan Fournier,2019,17000000.0,65
Donatas Motiejunas,2019,,1600
Jared Sullinger,2019,,1601
Fab Melo,2019,,1602
Victor Claver,2019,,1603
John Jenkins,2019,,1604
Jared Cunningham,2019,,1605
Tony Wroten,2019,,1606
Miles Plumlee,2019,12400000.0,108
Arnett Moultrie,2019,,1607
Perry Jones,2019,,1608
Festus Ezeli,2019,,1609
Kyle Singler,2019,1665333.0,360
Marquis Teague,2019,,1610
Draymond Green,2019,17469565.0,61
Kyle O'Quinn,2019,4449000.0,224
Quincy Acy,2019,,1611
Doron Lamb,2019,,1612
Jae Crowder,2019,7305825.0,171
Jeffery Taylor,2019,,1613
Orlando Johnson,2019,,1614
Will Barton,2019,11830358.0,115
Mike Scott,2019,4320500.0,228
Tyshawn Taylor,2019,,1615
Tornike Shengelia,2019,,1616
Bernard James,2019,,1617
Quincy Miller,2019,,1618
Kim English,2019,,1619
Khris Middleton,2019,13000000.0,95
Kent Bazemore,2019,18089888.0,59
Ben Hansbrough,2019,,1620
Robert Sacre,2019,,1621
Brian Roberts,2019,,1622
Darius Miller,2019,2205000.0,319
Chris Copeland,2019,,1623
Pablo Prigioni,2019,,1624
DeQuan Jones,2019,,1625
Diante Garrett,2019,,1626
Luke Zeller,2019,,1627
Kevin Murphy,2019,,1628
Kevin Jones,2019,,1629
Maalik Wayns,2019,,1630
Jarvis Varnado,2019,,1631
Micheal Eric,2019,,1632
Aron Baynes,2019,5193600.0,209
Dionte Christmas,2019,,1633
Kris Joseph,2019,,1634
Scott Machado,2019,,1635
Darius Johnson-Odom,2019,,1636
Tim Ohlbrecht,2019,,1637
Justin Holiday,2019,4500000.0,222
Jerel McNeal,2019,,1638
Justin Dentmon,2019,,1639
Josh Akognon,2019,,1640
Henry Sims,2019,,1641
Anthony Bennett,2019,,1642
Victor Oladipo,2019,21000000.0,43
Otto Porter,2019,26011913.0,19
Cody Zeller,2019,13528090.0,93
Alex Len,2019,4350000.0,227
Nerlens Noel,2019,1757429.0,348
Ben McLemore,2019,5460000.0,199
Kentavious Caldwell-Pope,2019,12000000.0,113
Trey Burke,2019,,1643
CJ McCollum,2019,25759766.0,20
Michael Carter-Williams,2019,1757429.0,348
Steven Adams,2019,24157304.0,29
Vitor Faverani,2019,,1644
Kelly Olynyk,2019,12537527.0,104
Shabazz Muhammad,2019,,1645
Giannis Antetokounmpo,2019,24157304.0,29
Gigi Datome,2019,,1646
Dennis Schroeder,2019,15500000.0,76
Shane Larkin,2019,,1647
Sergey Karasev,2019,,1648
Tony Snell,2019,10607143.0,125
Gorgui Dieng,2019,15170787.0,78
Scotty Hopson,2019,,1649
Mason Plumlee,2019,12917808.0,97
Solomon Hill,2019,12763467.0,99
Pero Antic,2019,,1650
Tim Hardaway Jr,2019,17325000.0,63
Reggie Bullock,2019,2500000.0,291
Andre Roberson,2019,10000000.0,136
Rudy Gobert,2019,22741573.0,38
Archie Goodwin,2019,,1651
Nemanja Nedovic,2019,,1652
Allen Crabbe,2019,19332500.0,49
Dwight Buycks,2019,,1653
Isaiah Canaan,2019,1757429.0,348
Ricky Ledo,2019,,1654
Jamaal Franklin,2019,,1655
Ray McCallum,2019,,1656
Phil Pressey,2019,,1657
Matthew Dellavedova,2019,9607500.0,139
Carrick Felix,2019,,1658
Gal Mekel,2019,,1659
Tony Mitchell,2019,,1660
Peyton Siva,2019,,1661
Ognjen Kuzmic,2019,,1662
Robert Covington,2019,10464092.0,132
Ryan Kelly,2019,,1663
Nick Calathes,2019,,1664
Miroslav Raduljica,2019,,1665
Nate Wolters,2019,,1666
Robbie Hummel,2019,,1667
Jeff Withey,2019,,1668
Toure Murry,2019,,1669
Brandon Davies,2019,,1670
Hollis Thompson,2019,,1671
Ian Clark,2019,1757429.0,348
Glen Rice Jr,2019,,1672
Erik Murphy,2019,,1673
Christapher Johnson,2019,,1674
Dewayne Dedmon,2019,6300000.0,185
Chris Smith,2019,,1675
Mike Muscala,2019,5000000.0,213
Troy Daniels,2019,3258539.0,260
James Southerland,2019,,1676
Chris Babb,2019,,1677
Justin Hamilton,2019,1000000.0,441
Jorge Gutierrez,2019,,1678
Arinze Onuaku,2019,,1679
Othyus Jeffers,2019,,1680
Elias Harris,2019,,1681
Casper Ware,2019,,1682
Seth Curry,2019,2795000.0,276
James Nunnally,2019,1349383.0,432
Willie Reed,2019,,1683
Vander Blue,2019,,1684
Shane Edwards,2019,,1685
DJ Stephens,2019,77250.0,487
Andrew Wiggins,2019,25467250.0,22
Nikola Mirotic,2019,12500000.0,106
Jabari Parker,2019,20000000.0,46
Kostas Papanikolaou,2019,,1686
Joel Embiid,2019,25467250.0,22
Aaron Gordon,2019,21590909.0,41
Dante Exum,2019,10600000.0,126
Marcus Smart,2019,11160716.0,121
Bojan Bogdanovic,2019,10500000.0,130
Julius Randle,2019,8641000.0,149
Furkan Aldemir,2019,,1687
Nik Stauskas,2019,1621415.0,372
Noah Vonleh,2019,1621415.0,372
Elfrid Payton,2019,3000000.0,269
Doug McDermott,2019,7333334.0,169
Zach LaVine,2019,19500000.0,48
TJ Warren,2019,11750000.0,116
Adreian Payne,2019,,1688
Joffrey Lauvergne,2019,,1689
Jusuf Nurkic,2019,11111111.0,122
Lucas Nogueira,2019,,1690
Zoran Dragic,2019,,1691
James Young,2019,,1692
Tyler Ennis,2019,,1693
Gary Harris,2019,16517857.0,71
Bruno Caboclo,2019,,1694
Mitch McGary,2019,,1695
Jordan Adams,2019,,1696
Rodney Hood,2019,3472887.0,248
Shabazz Napier,2019,1942422.0,338
Clint Capela,2019,15793104.0,75
PJ Hairston,2019,,1697
CJ Wilcox,2019,,1698
Damjan Rudez,2019,,1699
Kyle Anderson,2019,8641000.0,149
Joe Harris,2019,8333333.0,156
Devyn Marble,2019,,1700
Jerami Grant,2019,8333333.0,156
Damien Inglis,2019,,1701
Grant Jerrett,2019,,1702
Spencer Dinwiddie,2019,1656092.0,362
Johnny O'Bryant,2019,,1703
Markel Brown,2019,,1704
Cory Jefferson,2019,,1705
Cameron Bairstow,2019,,1706
Dwight Powell,2019,9631250.0,138
Erick Green,2019,,1707
KJ McDaniels,2019,,1708
Nick Johnson,2019,,1709
Shayne Whittington,2019,,1710
Jordan Clarkson,2019,12500000.0,106
Tarik Black,2019,,1711
Jarnell Stokes,2019,,1712
Russ Smith,2019,,1713
James Ennis,2019,1621415.0,372
Glenn Robinson III,2019,4075000.0,233
Patric Young,2019,,1714
Cleanthony Early,2019,,1715
Travis Wear,2019,,1716
JaKarr Sampson,2019,,1717
Eric Moreland,2019,,1718
Joe Ingles,2019,12545455.0,103
Lorenzo Brown,2019,1621415.0,372
Elijah Millsap,2019,,1719
Langston Galloway,2019,7000000.0,176
Tyler Johnson,2019,19245370.0,50
Andre Dawkins,2019,,1720
James Michael McAdoo,2019,,1721
JaMychal Green,2019,7866667.0,164
Alex Kirk,2019,,1722
Kalin Lucas,2019,,1723
Bryce Cotton,2019,,1724
Jack Cooley,2019,,1725
Tim Frazier,2019,1621415.0,372
Will Cherry,2019,,1726
Jabari Brown,2019,,1727
Drew Gordon,2019,,1728
David Stockton,2019,,1729
Larry Drew II,2019,,1730
Sim Bhullar,2019,,1731
Jarell Eddie,2019,,1732
Sean Kilpatrick,2019,,1733
David Wear,2019,,1734
Karl-Anthony Towns,2019,7839435.0,165
D'Angelo Russell,2019,7019698.0,174
Jahlil Okafor,2019,1567007.0,379
Kristaps Porzingis,2019,5697054.0,196
Nemanja Bjelica,2019,6500000.0,182
Mario Hezonja,2019,6500000.0,182
Willie Cauley-Stein,2019,4696874.0,218
Emmanuel Mudiay,2019,4294479.0,230
Stanley Johnson,2019,3940401.0,236
Tibor Pleiss,2019,,1735
Frank Kaminsky,2019,3627842.0,244
Justise Winslow,2019,3448926.0,250
Myles Turner,2019,3294994.0,257
Trey Lyles,2019,3364249.0,254
Devin Booker,2019,3314365.0,256
Cameron Payne,2019,3263294.0,259
Kelly Oubre,2019,3208630.0,261
Terry Rozier,2019,3050389.0,267
Rashad Vaughn,2019,,1736
Sam Dekker,2019,2760094.0,278
Jerian Grant,2019,2639313.0,283
Delon Wright,2019,2536898.0,285
Justin Anderson,2019,2516047.0,289
Bobby Portis,2019,2494346.0,293
Rondae Hollis-Jefferson,2019,2470356.0,296
Nikola Jokic,2019,25467250.0,22
